frame,x_center,y_center
2132,361,141
2133,361,141
2134,361,141
2135,360,141
2136,360,141
2137,360,141
2138,360,141
2139,360,140
2140,360,140
2141,360,140
2142,359,141
2143,360,140
2144,359,140
2145,359,140
2146,359,141
2147,359,141
2148,359,141
2149,359,141
2150,359,140
2151,359,141
2152,359,141
2153,359,141
2154,359,141
2155,359,141
2156,360,141
2157,359,141
2158,360,141
2159,360,141
2160,357,140
2161,357,140
2162,358,141
2163,358,140
2164,357,140
2165,358,140
2166,358,140
2167,358,140
2168,358,140
2169,358,140
2170,358,140
2171,358,140
2172,358,140
2173,358,140
2174,358,140
2175,358,140
2176,358,141
2177,358,141
2178,358,141
2179,358,141
2180,358,141
2181,359,141
2182,358,141
2183,358,141
2184,358,141
2185,358,141
2186,358,141
2187,359,141
2188,358,141
2189,358,142
2190,358,142
2191,358,142
2192,358,142
2193,359,141
2194,357,144
2195,357,143
2196,357,143
2197,358,141
2198,358,141
2199,358,141
2200,358,141
2201,358,141
2202,359,141
2203,360,141
2204,359,141
2205,360,141
2206,360,141
2207,360,141
2208,361,141
2209,361,141
2210,360,141
2211,357,142
2212,357,142
2213,358,141
2214,359,141
2215,358,140
2216,358,141
2217,359,141
2218,359,141
2219,359,141
2220,359,140
2221,358,142
2222,360,141
2223,360,141
2224,360,141
2225,359,141
2226,359,141
2227,359,141
2228,359,141
2229,359,141
2230,357,143
2231,357,143
2232,358,141
2233,359,141
2234,359,141
2235,359,141
2236,360,141
2237,359,141
2238,359,142
2239,359,141
2240,360,141
2241,357,144
2242,359,141
2243,360,141
2244,359,141
2245,359,141
2246,359,141
2247,358,141
2248,359,141
2249,360,141
2250,357,142
2251,358,141
2252,358,141
2253,356,143
2254,357,142
2255,359,140
2256,358,140
2257,358,141
2258,359,141
2259,359,140
2260,360,140
2261,359,141
2262,360,140
2263,360,140
2264,360,141
2265,361,140
2266,359,140
2267,359,140
2268,359,140
2269,359,140
2270,361,140
2271,360,140
2272,359,140
2273,359,140
2274,359,140
2275,360,140
2276,359,140
2277,358,142
2278,358,142
2279,358,142
2280,358,140
2281,359,140
2282,357,142
2283,359,140
2284,357,142
2285,358,142
2286,359,140
2287,358,140
2288,358,140
2289,358,140
2290,359,140
2291,359,140
2292,360,141
2293,359,141
2294,359,140
2295,359,140
2296,359,141
2297,359,140
2298,356,142
2299,356,142
2300,356,142
2301,358,140
2302,357,140
2303,357,140
2304,357,140
2305,358,140
2306,357,141
2307,357,140
2308,357,140
2309,358,141
2310,358,141
2311,358,141
2312,358,141
2313,358,141
2314,359,141
2315,359,141
2316,359,141
2317,358,141
2318,358,141
2319,358,141
2320,360,142
2321,360,142
2322,360,142
2323,359,141
2324,359,142
2325,360,141
2326,360,141
2327,360,141
2328,360,142
2329,360,141
2330,359,141
2331,360,141
2332,359,141
2333,359,141
2334,359,141
2335,359,141
2336,359,141
2337,360,141
2338,359,141
2339,359,141
2340,360,141
2341,360,141
2342,359,141
2343,359,141
2344,359,141
2345,359,141
2346,359,141
2347,359,142
2348,360,141
2349,359,141
2350,359,141
2351,359,141
2352,359,141
2353,360,141
2354,360,141
2355,360,141
2356,360,141
2357,360,141
2358,359,141
2359,360,141
2360,360,141
2361,360,141
2362,360,141
2363,360,141
2364,360,141
2365,360,141
2366,360,141
2367,360,142
2368,360,141
2369,359,142
2370,360,142
2371,360,142
2372,360,142
2373,360,142
2374,360,142
2375,359,141
2376,359,141
2377,359,141
2378,359,141
2379,357,144
2380,359,141
2381,358,144
2382,360,141
2383,359,141
2384,360,142
2385,360,142
2386,360,142
2387,360,142
2388,360,142
2389,360,142
2390,359,142
2391,360,142
2392,359,142
2393,359,142
2394,360,142
2395,360,142
2396,360,142
2397,360,141
2398,360,142
2399,360,141
2400,360,141
2401,360,140
2402,360,140
2403,359,140
2404,359,141
2405,359,141
2406,359,141
2407,360,141
2408,360,141
2409,359,141
2410,359,141
2411,359,141
2412,359,141
2413,359,141
2414,359,141
2415,359,141
2416,359,140
2417,359,141
2418,359,140
2419,359,140
2420,359,140
2421,359,140
2422,359,140
2423,359,140
2424,359,140
2425,359,140
2426,359,140
2427,359,140
2428,359,140
2429,358,140
2430,358,140
2431,358,140
2432,358,140
2433,358,140
2434,358,140
2435,358,140
2436,358,140
2437,357,140
2438,358,140
2439,358,140
2440,357,140
2441,357,140
2442,356,143
2443,357,143
2444,358,140
2445,358,140
2446,358,140
2447,358,140
2448,358,140
2449,358,140
2450,358,140
2451,358,140
2452,358,140
2453,358,140
2454,357,143
2455,358,143
2456,360,140
2457,359,141
2458,358,143
2459,358,143
2460,360,140
2461,360,140
2462,360,140
2463,359,140
2464,360,140
2465,360,140
2466,360,140
2467,360,140
2468,361,140
2469,358,143
2470,358,143
2471,358,143
2472,358,142
2473,359,140
2474,359,140
2475,359,140
2476,359,140
2477,360,140
2478,360,140
2479,360,140
2480,360,140
2481,361,140
2482,361,140
2483,360,140
2484,360,141
2485,360,141
2486,360,141
2487,360,141
2488,360,141
2489,360,141
2490,359,140
2491,359,140
2492,359,141
2493,359,141
2494,358,141
2495,357,143
2496,357,143
2497,357,143
2498,359,141
2499,358,140
2500,358,141
2501,358,141
2502,358,141
2503,358,141
2504,358,141
2505,358,140
2506,358,141
2507,358,141
2508,357,143
2509,357,143
2510,357,143
2511,357,143
2512,357,143
2513,357,143
2514,358,141
2515,358,141
2516,357,141
2517,358,141
2518,358,141
2519,358,141
2520,357,143
2521,357,143
2522,358,142
2523,359,141
2524,360,141
2525,359,141
2526,359,141
2527,359,141
2528,359,141
2529,359,141
2530,359,141
2531,359,141
2532,359,141
2533,358,141
2534,358,141
2535,359,141
2536,359,141
2537,359,141
2538,359,141
2539,359,141
2540,359,141
2541,359,141
2542,359,141
2543,359,141
2544,359,141
2545,359,141
2546,359,141
2547,359,141
2548,359,141
2549,358,142
2550,361,141
2551,358,142
2552,359,140
2553,359,140
2554,358,142
2555,359,142
2556,360,142
2557,359,142
2558,358,143
2559,358,143
2560,358,142
2561,359,142
2562,359,142
2563,359,142
2564,359,142
2565,360,142
2566,362,140
2567,361,140
2568,359,142
2569,359,142
2570,359,142
2571,359,142
2572,359,142
2573,361,140
2574,358,142
2575,362,140
2576,360,142
2577,359,142
2578,359,142
2579,359,142
2580,359,142
2581,359,142
2582,360,142
2583,360,142
2584,359,142
2585,359,142
2586,361,141
2587,362,141
2588,358,142
2589,362,141
2590,361,141
2591,361,141
2592,361,141
2593,362,141
2594,362,141
2595,362,141
2596,359,143
2597,358,143
2598,358,143
2599,359,144
2600,359,143
2601,359,143
2602,358,144
2603,358,143
2604,359,143
2605,359,143
2606,359,143
2607,360,143
2608,360,143
2609,359,143
2610,359,143
2611,360,143
2612,360,143
2613,361,143
2614,360,143
2615,359,143
2616,359,143
2617,359,143
2618,358,143
2619,358,143
2620,358,143
2621,358,143
2622,358,143
2623,358,142
2624,358,143
2625,360,141
2626,358,142
2627,358,142
2628,358,142
2629,359,142
2630,359,142
2631,360,142
2632,359,142
2633,359,142
2634,359,142
2635,361,140
2636,360,140
2637,360,140
2638,360,140
2639,360,140
2640,360,141
2641,360,141
2642,361,141
2643,361,141
2644,362,141
2645,360,141
2646,360,141
2647,360,141
2648,360,141
2649,360,141
2650,360,141
2651,360,141
2652,360,141
2653,360,141
2654,359,141
2655,359,141
2656,359,141
2657,360,140
2658,358,143
2659,358,143
2660,358,144
2661,357,143
2662,358,143
2663,358,143
2664,358,143
2665,359,143
2666,361,141
2667,361,140
2668,362,140
2669,359,143
2670,358,143
2671,359,143
2672,360,141
2673,361,141
2674,358,143
2675,358,143
2676,361,141
2677,361,141
2678,361,141
2679,361,141
2680,358,143
2681,358,143
2682,360,141
2683,358,143
2684,361,141
2685,361,141
2686,361,141
2687,359,142
2688,359,142
2689,359,143
2690,359,142
2691,359,143
2692,359,143
2693,360,143
2694,361,141
2695,361,141
2696,360,141
2697,360,141
2698,360,141
2699,361,141
2700,360,141
2701,360,141
2702,359,141
2703,359,141
2704,359,141
2705,359,141
2706,360,141
2707,360,140
2708,359,140
2709,360,140
2710,360,141
2711,360,140
2712,359,141
2713,360,141
2714,360,141
2715,358,143
2716,359,143
2717,359,143
2718,360,141
2719,361,141
2720,360,141
2721,360,141
2722,360,141
2723,360,140
2724,360,140
2725,361,140
2726,360,140
2727,360,140
2728,361,140
2729,361,141
2730,361,141
2731,361,141
2732,361,141
2733,359,143
2734,360,143
2735,360,141
2736,361,141
2737,361,141
2738,361,141
2739,360,141
2740,361,141
2741,359,141
2742,360,141
2743,361,141
2744,361,141
2745,360,141
2746,359,140
2747,359,140
2748,359,140
2749,359,140
2750,357,144
2751,358,140
2752,358,140
2753,357,143
2754,358,143
2755,359,140
2756,359,140
2757,360,140
2758,359,140
2759,359,141
2760,359,140
2761,358,140
2762,358,140
2763,359,140
2764,358,140
2765,359,140
2766,358,140
2767,359,140
2768,359,140
2769,359,140
2770,359,140
2771,359,140
2772,358,140
2773,358,140
2774,358,140
2775,358,140
2776,358,140
2777,359,140
2778,359,140
2779,358,143
2780,359,140
2781,359,141
2782,359,141
2783,358,141
2784,359,141
2785,359,141
2786,358,141
2787,359,141
2788,359,141
2789,359,141
2790,359,141
2791,359,141
2792,358,144
2793,359,141
2794,359,141
2795,359,141
2796,359,141
2797,359,141
2798,359,141
2799,359,141
2800,359,140
2801,359,140
2802,359,141
2803,359,141
2804,360,141
2805,359,141
2806,359,141
2807,359,140
2808,358,140
2809,359,141
2810,358,141
2811,358,141
2812,358,141
2813,358,140
2814,358,140
2815,358,140
2816,359,141
2817,359,141
2818,359,141
2819,358,140
2820,358,140
2821,358,141
2822,359,141
2823,359,141
2824,358,143
2825,358,143
2826,359,141
2827,359,141
2828,359,141
2829,359,141
2830,359,141
2831,359,141
2832,359,141
2833,358,141
2834,358,141
2835,357,143
2836,358,141
2837,358,141
2838,358,143
2839,358,143
2840,357,143
2841,357,143
2842,357,143
2843,357,143
2844,357,143
2845,357,143
2846,357,143
2847,357,143
2848,357,143
2849,358,141
2850,358,141
2851,358,141
2852,357,141
2853,358,141
2854,356,143
2855,358,140
2856,357,141
2857,358,140
2858,358,140
2859,358,140
2860,358,140
2861,358,140
2862,358,140
2863,358,140
2864,357,140
2865,358,141
2866,356,144
2867,356,144
2868,356,144
2869,357,144
2870,358,141
2871,357,144
2872,357,144
2873,357,144
2874,358,141
2875,358,141
2876,358,141
2877,356,145
2878,356,145
2879,356,145
2880,358,141
2881,358,141
2882,358,141
2883,358,143
2884,359,141
2885,357,143
2886,359,141
2887,358,143
2888,358,143
2889,358,143
2890,358,143
2891,357,143
2892,360,141
2893,357,143
2894,357,143
2895,358,143
2896,357,143
2897,357,143
2898,358,143
2899,358,143
2900,360,141
2901,359,141
2902,357,143
2903,357,143
2904,359,141
2905,358,143
2906,358,143
2907,358,143
2908,358,143
2909,358,143
2910,358,143
2911,358,143
2912,358,143
2913,359,142
2914,359,142
2915,359,142
2916,359,141
2917,359,141
2918,359,142
2919,359,142
2920,359,141
2921,359,141
2922,360,141
2923,360,141
2924,359,141
2925,359,141
2926,360,141
2927,359,141
2928,359,141
2929,360,141
2930,360,141
2931,359,141
2932,359,141
2933,359,141
2934,359,141
2935,359,141
2936,359,141
2937,359,141
2938,359,141
2939,359,141
2940,360,141
2941,360,141
2942,359,140
2943,359,140
2944,359,140
2945,359,140
2946,358,140
2947,358,140
2948,358,141
2949,359,141
2950,359,141
2951,359,141
2952,359,141
2953,360,141
2954,360,141
2955,360,141
2956,360,141
2957,360,141
2958,360,141
2959,359,142
2960,359,141
2961,360,141
2962,360,141
2963,359,142
2964,359,142
2965,359,142
2966,358,141
2967,358,141
2968,358,141
2969,358,141
2970,358,141
2971,358,141
2972,358,141
2973,358,141
2974,359,141
2975,357,144
2976,358,141
2977,357,144
2978,358,141
2979,358,141
2980,359,141
2981,359,141
2982,359,141
2983,359,141
2984,360,141
2985,359,141
2986,358,141
2987,358,141
2988,358,141
2989,358,141
2990,359,141
2991,359,141
2992,359,141
2993,359,141
2994,359,141
2995,359,141
2996,359,141
2997,360,141
2998,360,141
2999,360,141
3000,358,140
3001,358,140
3002,358,140
3003,359,140
3004,358,140
3005,358,140
3006,358,140
3007,358,141
3008,358,140
3009,359,140
3010,358,140
3011,359,140
3012,359,140
3013,359,140
3014,360,140
3015,359,140
3016,358,140
3017,359,140
3018,358,140
3019,358,140
3020,358,140
3021,358,140
3022,358,140
3023,358,140
3024,358,141
3025,358,141
3026,358,141
3027,359,140
3028,358,140
3029,358,140
3030,358,140
3031,360,140
3032,360,141
3033,358,140
3034,358,140
3035,358,140
3036,358,140
3037,358,140
3038,358,140
3039,358,140
3040,358,140
3041,358,140
3042,358,140
3043,358,140
3044,358,140
3045,358,140
3046,358,140
3047,358,140
3048,358,140
3049,358,140
3050,358,141
3051,359,140
3052,359,140
3053,359,140
3054,359,140
3055,359,140
3056,360,140
3057,360,141
3058,359,141
3059,359,141
3060,359,141
3061,359,141
3062,360,141
3063,360,141
3064,360,141
3065,360,141
3066,360,141
3067,360,141
3068,360,141
3069,359,141
3070,359,141
3071,359,141
3072,360,141
3073,359,143
3074,358,143
3075,360,143
3076,357,144
3077,356,145
3078,356,144
3079,359,143
3080,357,143
3081,357,144
3082,357,144
3083,357,144
3084,359,144
3085,358,144
3086,358,144
3087,358,144
3088,360,142
3089,358,144
3090,359,144
3091,359,144
3092,358,144
3093,358,144
3094,358,144
3095,358,144
3096,358,144
3097,358,143
3098,358,143
3099,359,143
3100,359,143
3101,358,143
3102,358,143
3103,358,143
3104,358,143
3105,358,143
3106,358,143
3107,359,143
3108,358,143
3109,359,143
3110,359,143
3111,359,143
3112,359,143
3113,359,143
3114,362,141
3115,361,141
3116,361,141
3117,361,141
3118,361,141
3119,361,141
3120,361,141
3121,361,141
3122,361,141
3123,361,141
3124,362,141
3125,361,141
3126,362,141
3127,364,141
3128,364,141
3129,364,141
3130,364,140
3131,362,140
3132,362,140
3133,362,140
3134,362,140
3135,362,140
3136,362,140
3137,361,140
3138,363,140
3139,363,140
3140,363,141
3141,362,141
3142,362,141
3143,362,141
3144,362,141
3145,363,141
3146,362,141
3147,362,141
3148,362,141
3149,361,141
3150,360,141
3151,362,141
3152,363,142
3153,363,141
3154,362,141
3155,363,141
3156,362,141
3157,361,141
3158,360,141
3159,364,141
3160,357,143
3161,359,140
3162,357,143
3163,359,140
3164,360,140
3165,360,140
3166,361,140
3167,361,140
3168,361,141
3169,359,141
3170,358,141
3171,358,141
3172,358,141
3173,358,141
3174,358,141
3175,356,143
3176,356,144
3177,356,144
3178,357,141
3179,358,141
3180,356,143
3181,356,143
3182,356,143
3183,355,144
3184,355,144
3185,355,144
3186,356,144
3187,356,144
3188,355,144
3189,355,144
3190,355,143
3191,355,143
3192,356,141
3193,356,141
3194,356,140
3195,356,143
3196,356,140
3197,356,140
3198,357,140
3199,357,141
3200,359,141
3201,357,142
3202,358,142
3203,358,140
3204,358,140
3205,358,140
3206,357,142
3207,356,143
3208,357,143
3209,358,140
3210,357,143
3211,357,143
3212,357,143
3213,358,140
3214,358,142
3215,358,142
3216,358,142
3217,358,142
3218,358,142
3219,357,143
3220,357,143
3221,357,142
3222,357,143
3223,357,143
3224,356,143
3225,356,143
3226,357,143
3227,358,140
3228,357,143
3229,357,143
3230,357,142
3231,358,140
3232,357,143
3233,357,143
3234,357,143
3235,357,143
3236,358,143
3237,358,143
3238,358,143
3239,358,143
3240,358,142
3241,358,142
3242,358,142
3243,358,142
3244,358,142
3245,358,142
3246,358,142
3247,358,140
3248,358,140
3249,359,140
3250,359,143
3251,358,143
3252,359,142
3253,359,142
3254,358,143
3255,358,142
3256,358,142
3257,358,143
3258,359,142
3259,359,142
3260,359,142
3261,359,142
3262,358,142
3263,358,142
3264,358,142
3265,358,142
3266,358,142
3267,358,142
3268,358,143
3269,358,143
3270,358,143
3271,357,143
3272,358,143
3273,358,143
3274,358,143
3275,358,143
3276,358,143
3277,358,143
3278,358,143
3279,358,143
3280,357,144
3281,357,144
3282,357,144
3283,357,144
3284,358,144
3285,358,143
3286,358,143
3287,358,143
3288,358,143
3289,358,143
3290,358,143
3291,358,143
3292,358,143
3293,358,141
3294,358,143
3295,359,141
3296,359,141
3297,359,141
3298,359,141
3299,359,141
3300,359,141
3301,359,141
3302,358,143
3303,358,143
3304,358,143
3305,358,143
3306,358,143
3307,358,143
3308,358,143
3309,358,143
3310,358,143
3311,358,143
3312,358,143
3313,358,143
3314,358,143
3315,358,143
3316,358,143
3317,357,143
3318,357,143
3319,357,143
3320,357,143
3321,357,144
3322,357,143
3323,358,143
3324,358,144
3325,358,144
3326,358,144
3327,358,144
3328,359,144
3329,358,144
3330,358,144
3331,358,144
3332,358,143
3333,358,143
3334,358,143
3335,359,141
3336,359,141
3337,359,141
3338,359,143
3339,359,143
3340,358,143
3341,358,144
3342,359,141
3343,359,141
3344,359,140
3345,358,143
3346,358,143
3347,358,143
3348,359,140
3349,359,140
3350,358,143
3351,359,143
3352,358,143
3353,358,143
3354,359,143
3355,358,143
3356,358,143
3357,357,143
3358,357,143
3359,357,144
3360,358,143
3361,358,143
3362,358,143
3363,358,143
3364,357,143
3365,358,143
3366,358,143
3367,358,143
3368,358,143
3369,358,143
3370,357,143
3371,358,142
3372,358,143
3373,357,143
3374,358,143
3375,358,142
3376,358,142
3377,358,142
3378,357,143
3379,357,143
3380,357,143
3381,357,142
3382,357,142
3383,357,142
3384,357,142
3385,357,142
3386,358,142
3387,357,142
3388,358,142
3389,357,143
3390,357,143
3391,357,143
3392,358,143
3393,358,143
3394,359,140
3395,359,140
3396,357,142
3397,357,143
3398,357,142
3399,357,142
3400,358,140
3401,358,140
3402,358,140
3403,359,140
3404,358,143
3405,358,143
3406,358,143
3407,358,143
3408,359,143
3409,358,143
3410,358,143
3411,358,143
3412,358,143
3413,358,143
3414,358,143
3415,358,143
3416,358,143
3417,358,143
3418,358,143
3419,358,143
3420,359,143
3421,359,143
3422,358,143
3423,358,143
3424,358,143
3425,358,143
3426,358,143
3427,358,143
3428,358,143
3429,358,143
3430,358,143
3431,358,142
3432,357,143
3433,358,142
3434,358,142
3435,358,142
3436,358,142
3437,358,142
3438,358,142
3439,358,142
3440,358,142
3441,358,142
3442,358,142
3443,358,142
3444,358,142
3445,358,142
3446,358,143
3447,358,142
3448,358,143
3449,359,142
3450,358,143
3451,358,143
3452,359,143
3453,358,142
3454,358,142
3455,359,142
3456,359,142
3457,359,142
3458,359,143
3459,359,143
3460,359,142
3461,359,142
3462,361,142
3463,361,142
3464,360,143
3465,360,142
3466,361,143
3467,359,143
3468,359,143
3469,359,143
3470,361,143
3471,360,143
3472,360,143
3473,359,143
3474,360,143
3475,359,143
3476,359,143
3477,359,143
3478,359,143
3479,359,143
3480,358,142
3481,358,142
3482,358,142
3483,358,142
3484,358,142
3485,358,142
3486,358,142
3487,359,142
3488,359,142
3489,359,142
3490,362,140
3491,361,141
3492,360,141
3493,360,141
3494,360,142
3495,360,142
3496,360,141
3497,359,141
3498,360,142
3499,360,142
3500,359,141
3501,359,141
3502,359,141
3503,359,141
3504,359,141
3505,359,141
3506,358,141
3507,359,141
3508,359,141
3509,359,139
3510,359,140
3511,359,140
3512,358,139
3513,358,139
3514,358,139
3515,358,139
3516,358,139
3517,359,139
3518,359,139
3519,358,139
3520,359,139
3521,359,139
3522,359,139
3523,359,139
3524,360,139
3525,360,139
3526,359,139
3527,360,139
3528,359,139
3529,360,139
3530,359,139
3531,360,139
3532,360,139
3533,360,139
3534,360,139
3535,360,139
3536,360,139
3537,361,139
3538,361,139
3539,361,139
3540,361,139
3541,361,139
3542,361,139
3543,361,139
3544,360,139
3545,360,139
